activity,lap,timestamp,seconds,lat,long,alt,dist,heart,cad
Running,6,2015-07-04T09:39:57.000-07:00,1436027997,37.6156884431839,-122.41321122646332,31.57,265.2613602992078,156,0
Running,6,2015-07-04T09:39:58.000-07:00,1436027998,37.61569809913635,-122.41323983669281,31.38,268.0005545380548,156,0
Running,6,2015-07-04T09:39:59.000-07:00,1436027999,37.61570942401886,-122.4132571220398,31.35,269.97634739337144,156,0
Running,6,2015-07-04T09:40:00.000-07:00,1436028000,37.615721106529236,-122.41326916217804,31.42,271.65329488974527,155,0
Running,6,2015-07-04T09:40:01.000-07:00,1436028001,37.61573922634125,-122.4132866859436,30.96,274.19139144394603,155,0
Running,6,2015-07-04T09:40:02.000-07:00,1436028002,37.615758776664734,-122.41330456733704,29.72,276.87587457230853,155,0
Running,6,2015-07-04T09:40:03.000-07:00,1436028003,37.61577618122101,-122.41331791877747,29.08,279.1404621952905,155,0
Running,6,2015-07-04T09:40:04.000-07:00,1436028004,37.61579394340515,-122.41332602500916,28.66,281.24062528223953,155,0
Running,6,2015-07-04T09:40:05.000-07:00,1436028005,37.61581301689148,-122.413334608078,28.16,283.4922148696412,157,0
Running,6,2015-07-04T09:40:06.000-07:00,1436028006,37.61583364009857,-122.41334640979767,27.75,286.01001448639533,157,0
Running,6,2015-07-04T09:40:07.000-07:00,1436028007,37.61585283279419,-122.41336023807526,27.58,288.46725615400663,157,0
Running,6,2015-07-04T09:40:08.000-07:00,1436028008,37.6158686876297,-122.41337358951569,27.4,290.58646845019666,157,0
Running,6,2015-07-04T09:40:09.000-07:00,1436028009,37.61588478088379,-122.41338849067688,26.66,292.80568370426664,157,0
Running,6,2015-07-04T09:40:10.000-07:00,1436028010,37.615906715393066,-122.41340494155884,26.33,295.6426446937649,159,0
Running,6,2015-07-04T09:40:11.000-07:00,1436028011,37.615931153297424,-122.41342043876648,26.28,298.68358725279813,159,0
Running,6,2015-07-04T09:40:12.000-07:00,1436028012,37.61595666408539,-122.41343414783478,26.15,301.76656656492673,159,0
Running,6,2015-07-04T09:40:13.000-07:00,1436028013,37.61597800254822,-122.41344451904297,26.16,304.3090714654474,159,0
Running,6,2015-07-04T09:40:14.000-07:00,1436028014,37.615996956825256,-122.41345548629761,26.22,306.62752291766543,159,0
Running,6,2015-07-04T09:40:15.000-07:00,1436028015,37.61601996421814,-122.41347062587738,26.16,309.5125089219697,156,0
Running,6,2015-07-04T09:40:16.000-07:00,1436028016,37.61604058742523,-122.4134874343872,26.87,312.24208996867316,156,0
Running,6,2015-07-04T09:40:17.000-07:00,1436028017,37.61606156826019,-122.41350722312927,26.95,315.15425989272654,156,0
Running,6,2015-07-04T09:40:18.000-07:00,1436028018,37.61608386039734,-122.41353595256805,26.99,318.6965278433488,156,0
Running,6,2015-07-04T09:40:19.000-07:00,1436028019,37.616101026535034,-122.41356658935547,26.9,322.001866668711,156,0
Running,6,2015-07-04T09:40:20.000-07:00,1436028020,37.616111159324646,-122.41359293460846,26.64,324.5814249586255,149,0
Running,6,2015-07-04T09:40:21.000-07:00,1436028021,37.61611497402191,-122.41362404823303,26.17,327.35453494434046,149,0
Running,6,2015-07-04T09:40:22.000-07:00,1436028022,37.616116881370544,-122.41365027427673,26.27,329.67423129138984,149,0
Running,6,2015-07-04T09:40:23.000-07:00,1436028023,37.616122007369995,-122.4136734008789,26.69,331.78945766580006,149,0
Running,6,2015-07-04T09:40:24.000-07:00,1436028024,37.61613428592682,-122.41370141506195,27.42,334.6094820443691,149,0
Running,6,2015-07-04T09:40:25.000-07:00,1436028025,37.61615204811096,-122.41373193264008,27.02,337.9450644172093,147,0
Running,6,2015-07-04T09:40:26.000-07:00,1436028026,37.61616909503937,-122.4137601852417,26.83,341.07325445536895,147,0
Running,6,2015-07-04T09:40:27.000-07:00,1436028027,37.61618721485138,-122.41378700733185,27.4,344.17822789176086,147,0
Running,6,2015-07-04T09:40:28.000-07:00,1436028028,37.616201519966125,-122.41380977630615,27.47,346.7379444564638,147,0
Running,6,2015-07-04T09:40:29.000-07:00,1436028029,37.616214632987976,-122.41383266448975,26.82,349.2259645460678,147,0
Running,6,2015-07-04T09:40:30.000-07:00,1436028030,37.61622858047485,-122.41385924816132,26.57,352.0344838624067,149,0
Running,6,2015-07-04T09:40:31.000-07:00,1436028031,37.61623919010162,-122.41388607025146,27.61,354.6751423556187,149,0
Running,6,2015-07-04T09:40:32.000-07:00,1436028032,37.61624610424042,-122.41391015052795,28.93,356.9311634947376,149,0
Running,6,2015-07-04T09:40:33.000-07:00,1436028033,37.61625051498413,-122.41393518447876,28.8,359.1900282156088,149,0
Running,6,2015-07-04T09:40:34.000-07:00,1436028034,37.616260290145874,-122.41396737098694,27.07,362.22622973299565,149,0
Running,6,2015-07-04T09:40:35.000-07:00,1436028035,37.616275668144226,-122.41400289535522,26.67,365.79195438358073,146,0
Running,6,2015-07-04T09:40:36.000-07:00,1436028036,37.616289019584656,-122.41403806209564,26.62,369.2268317190827,146,0
Running,6,2015-07-04T09:40:37.000-07:00,1436028037,37.616302132606506,-122.41407001018524,26.5,372.3961361687429,146,0
Running,6,2015-07-04T09:40:38.000-07:00,1436028038,37.616315722465515,-122.41409802436829,26.02,375.2895636968001,146,0
Running,6,2015-07-04T09:40:39.000-07:00,1436028039,37.61632978916168,-122.41413187980652,25.74,378.6568597067856,146,0
Running,6,2015-07-04T09:40:40.000-07:00,1436028040,37.61634171009064,-122.41416645050049,25.52,381.97783750043305,144,0
Running,6,2015-07-04T09:40:41.000-07:00,1436028041,37.61634957790375,-122.41420114040375,25.83,385.1560837025419,144,0
Running,6,2015-07-04T09:40:42.000-07:00,1436028042,37.61634624004364,-122.4142394065857,25.72,388.5469187923566,144,0
Running,6,2015-07-04T09:40:43.000-07:00,1436028043,37.6163364648819,-122.41426849365234,25.11,391.32993044990127,144,0
Running,6,2015-07-04T09:40:44.000-07:00,1436028044,37.61632025241852,-122.41428518295288,24.68,393.6560315073236,144,0
Running,6,2015-07-04T09:40:45.000-07:00,1436028045,37.61629664897919,-122.41430389881134,25.05,396.75537793684555,148,0
Running,6,2015-07-04T09:40:46.000-07:00,1436028046,37.61626839637756,-122.41432619094849,25.8,400.4600495698007,148,0
Running,6,2015-07-04T09:40:47.000-07:00,1436028047,37.61624360084534,-122.41435158252716,25.99,404.0102128590198,148,0
Running,6,2015-07-04T09:40:48.000-07:00,1436028048,37.616220474243164,-122.41437816619873,26.68,407.4880654182798,148,0
Running,6,2015-07-04T09:40:49.000-07:00,1436028049,37.61620330810547,-122.41440331935883,28.02,410.4124158689978,148,0
Running,6,2015-07-04T09:40:50.000-07:00,1436028050,37.61618626117706,-122.41442549228668,28.14,413.13403104600536,153,0
Running,6,2015-07-04T09:40:51.000-07:00,1436028051,37.61616504192352,-122.41444849967957,28.46,416.2442976313528,153,0
Running,6,2015-07-04T09:40:52.000-07:00,1436028052,37.616142988204956,-122.4144686460495,29.12,419.27124324977274,153,0
Running,6,2015-07-04T09:40:53.000-07:00,1436028053,37.61612117290497,-122.41448676586151,28.86,422.17494032849703,153,0
Running,6,2015-07-04T09:40:54.000-07:00,1436028054,37.61609947681427,-122.41450071334839,28.39,424.88221541986155,153,0
Running,6,2015-07-04T09:40:55.000-07:00,1436028055,37.61608016490936,-122.41451168060303,28.55,427.23687491987704,158,0
Running,6,2015-07-04T09:40:56.000-07:00,1436028056,37.616057991981506,-122.41452646255493,28.29,430.02505911361567,158,0
Running,6,2015-07-04T09:40:57.000-07:00,1436028057,37.61603808403015,-122.41454339027405,27.12,432.69402288744084,158,0
Running,6,2015-07-04T09:40:58.000-07:00,1436028058,37.61601936817169,-122.41455411911011,27.04,434.9796383921849,158,0
Running,6,2015-07-04T09:40:59.000-07:00,1436028059,37.61599957942963,-122.41456234455109,27.41,437.2962527825876,158,0
Running,6,2015-07-04T09:41:00.000-07:00,1436028060,37.61598336696625,-122.41456365585327,28.37,439.10269542862045,158,0
Running,6,2015-07-04T09:41:01.000-07:00,1436028061,37.615975975990295,-122.4145599603653,27.76,439.9866469877434,158,0
Running,6,2015-07-04T09:41:02.000-07:00,1436028062,37.615970611572266,-122.41455233097076,27.53,440.8851940287536,158,0
Running,6,2015-07-04T09:41:03.000-07:00,1436028063,37.61595559120178,-122.41454935073853,27.33,442.5758877924583,158,0
Running,6,2015-07-04T09:41:04.000-07:00,1436028064,37.615933418273926,-122.4145542383194,27.42,445.0787105112216,158,0
Running,6,2015-07-04T09:41:05.000-07:00,1436028065,37.61591017246246,-122.4145644903183,27.0,447.81671996513865,160,0
Running,6,2015-07-04T09:41:06.000-07:00,1436028066,37.61588931083679,-122.41457688808441,26.75,450.38060529033305,160,0
Running,6,2015-07-04T09:41:07.000-07:00,1436028067,37.6158709526062,-122.41459012031555,26.71,452.7312363959069,160,0
Running,6,2015-07-04T09:41:08.000-07:00,1436028068,37.61584937572479,-122.41460704803467,26.98,455.5560245617626,160,0
Running,6,2015-07-04T09:41:09.000-07:00,1436028069,37.61582338809967,-122.414626121521,27.34,458.89858645821164,160,0
Running,6,2015-07-04T09:41:10.000-07:00,1436028070,37.615797996520996,-122.41464376449585,27.52,462.1214098788672,156,0
Running,6,2015-07-04T09:41:11.000-07:00,1436028071,37.61577248573303,-122.41466069221497,27.59,465.3260606083738,156,0
Running,6,2015-07-04T09:41:12.000-07:00,1436028072,37.61574602127075,-122.41468024253845,27.91,468.73558475484197,156,0
Running,6,2015-07-04T09:41:13.000-07:00,1436028073,37.615718126297,-122.41470146179199,27.88,472.3569387454567,156,0
Running,6,2015-07-04T09:41:14.000-07:00,1436028074,37.61569046974182,-122.41472387313843,27.66,476.0112458129139,156,0
Running,6,2015-07-04T09:41:15.000-07:00,1436028075,37.61566340923309,-122.41474437713623,27.48,479.5206156139992,161,0
Running,6,2015-07-04T09:41:16.000-07:00,1436028076,37.61563682556152,-122.41476130485535,27.45,482.83133364764404,161,0
Running,6,2015-07-04T09:41:17.000-07:00,1436028077,37.61560821533203,-122.4147766828537,27.48,486.2889981460429,161,0
Running,6,2015-07-04T09:41:18.000-07:00,1436028078,37.615580558776855,-122.41478967666626,27.58,489.5703367913399,161,0
Running,6,2015-07-04T09:41:19.000-07:00,1436028079,37.615554332733154,-122.41480123996735,27.04,492.659285917413,161,0
Running,6,2015-07-04T09:41:20.000-07:00,1436028080,37.61552917957306,-122.41481518745422,26.1,495.7141026795986,161,0
Running,6,2015-07-04T09:41:21.000-07:00,1436028081,37.61550974845886,-122.41482746601105,25.6,498.130303586709,161,0
Running,6,2015-07-04T09:41:22.000-07:00,1436028082,37.61549162864685,-122.4148381948471,25.39,500.35574333556053,161,0
Running,6,2015-07-04T09:41:23.000-07:00,1436028083,37.61546981334686,-122.4148485660553,25.25,502.94780183396693,161,0
Running,6,2015-07-04T09:41:24.000-07:00,1436028084,37.61544454097748,-122.41486036777496,25.41,505.9440630051921,161,0
Running,6,2015-07-04T09:41:25.000-07:00,1436028085,37.61541724205017,-122.41487336158752,25.36,509.1881630216165,161,0
Running,6,2015-07-04T09:41:26.000-07:00,1436028086,37.615389823913574,-122.4148850440979,25.34,512.4058945247268,161,0
Running,6,2015-07-04T09:41:27.000-07:00,1436028087,37.61536622047424,-122.41489160060883,24.9,515.0932655890565,161,0
Running,6,2015-07-04T09:41:28.000-07:00,1436028088,37.61533975601196,-122.4148952960968,25.24,518.053931589062,161,0
Running,6,2015-07-04T09:41:29.000-07:00,1436028089,37.6153130531311,-122.4148964881897,25.29,521.0250170981931,161,0
Running,6,2015-07-04T09:41:30.000-07:00,1436028090,37.61529493331909,-122.41489803791046,24.96,523.0444699249433,159,0
Running,6,2015-07-04T09:41:31.000-07:00,1436028091,37.61527860164642,-122.4148987531662,24.83,524.8615643821727,159,0
Running,6,2015-07-04T09:41:32.000-07:00,1436028092,37.61525821685791,-122.4148999452591,24.84,527.130683676229,159,0
Running,6,2015-07-04T09:41:33.000-07:00,1436028093,37.615230679512024,-122.4149055480957,24.96,530.232215208517,159,0
Running,6,2015-07-04T09:41:34.000-07:00,1436028094,37.61520552635193,-122.41490864753723,24.56,533.042415364785,159,0
Running,6,2015-07-04T09:41:35.000-07:00,1436028095,37.61518466472626,-122.41490995883942,24.48,535.3649995973551,164,0
Running,6,2015-07-04T09:41:36.000-07:00,1436028096,37.61516058444977,-122.41491031646729,24.51,538.0427936597117,164,0
Running,6,2015-07-04T09:41:37.000-07:00,1436028097,37.61513614654541,-122.4149079322815,24.4,540.7682713498656,164,0
Running,6,2015-07-04T09:41:38.000-07:00,1436028098,37.615110874176025,-122.41490459442139,24.8,543.5937724919671,164,0
Running,6,2015-07-04T09:41:39.000-07:00,1436028099,37.61508774757385,-122.41490006446838,24.83,546.1961077005574,164,0
Running,6,2015-07-04T09:41:40.000-07:00,1436028100,37.61506414413452,-122.41489684581757,24.78,548.8359617004362,168,0
Running,6,2015-07-04T09:41:41.000-07:00,1436028101,37.61503756046295,-122.41489565372467,24.78,551.7938000518695,168,0
Running,6,2015-07-04T09:41:42.000-07:00,1436028102,37.615010142326355,-122.4148964881897,24.78,554.8434483814359,168,0
Running,6,2015-07-04T09:41:43.000-07:00,1436028103,37.6149822473526,-122.41490149497986,24.52,557.9764262328425,168,0
Running,6,2015-07-04T09:41:44.000-07:00,1436028104,37.61495554447174,-122.41491067409515,24.52,561.0537636263931,168,0
Running,6,2015-07-04T09:41:45.000-07:00,1436028105,37.61493766307831,-122.41492676734924,24.6,563.4956410329,169,0
Running,6,2015-07-04T09:41:46.000-07:00,1436028106,37.61492693424225,-122.4149478673935,24.19,565.7041039823769,169,0
Running,6,2015-07-04T09:41:47.000-07:00,1436028107,37.614927649497986,-122.41497051715851,23.94,567.7007037234373,169,0
Running,6,2015-07-04T09:41:48.000-07:00,1436028108,37.614933252334595,-122.41500496864319,23.83,570.7985202641878,169,0
Running,6,2015-07-04T09:41:49.000-07:00,1436028109,37.614943861961365,-122.41504418849945,24.01,574.4489352586605,169,0
Running,6,2015-07-04T09:41:50.000-07:00,1436028110,37.614959836006165,-122.41508328914642,24.36,578.3240249015024,165,0
Running,6,2015-07-04T09:41:51.000-07:00,1436028111,37.61497163772583,-122.41512191295624,24.7,581.9703765876885,165,0
Running,6,2015-07-04T09:41:52.000-07:00,1436028112,37.614975929260254,-122.41515946388245,24.74,585.3121463503447,165,0
Running,6,2015-07-04T09:41:53.000-07:00,1436028113,37.61497235298157,-122.4151964187622,26.03,588.5913701403068,165,0
Running,6,2015-07-04T09:41:54.000-07:00,1436028114,37.61496603488922,-122.41523373126984,26.38,591.9521433774543,165,0
Running,6,2015-07-04T09:41:55.000-07:00,1436028115,37.61496293544769,-122.41527020931244,26.94,595.1835970751926,163,0
Running,6,2015-07-04T09:41:56.000-07:00,1436028116,37.61495792865753,-122.41530323028564,27.27,598.1449213079062,163,0
Running,6,2015-07-04T09:41:57.000-07:00,1436028117,37.61494982242584,-122.41533648967743,27.18,601.2099771496861,163,0
Running,6,2015-07-04T09:41:58.000-07:00,1436028118,37.614938378334045,-122.41536033153534,27.72,603.6654586416088,163,0
Running,6,2015-07-04T09:41:59.000-07:00,1436028119,37.614925146102905,-122.4153813123703,27.48,606.0276722725268,163,0
Running,6,2015-07-04T09:42:00.000-07:00,1436028120,37.61491250991821,-122.41539597511292,27.45,607.9361409662798,163,0
Running,6,2015-07-04T09:42:01.000-07:00,1436028121,37.61489713191986,-122.41540551185608,27.02,609.8412834057975,163,0
Running,6,2015-07-04T09:42:02.000-07:00,1436028122,37.61487936973572,-122.41541397571564,26.65,611.9523666065497,163,0
Running,6,2015-07-04T09:42:03.000-07:00,1436028123,37.61485934257507,-122.41542220115662,26.66,614.2941802769212,163,0
Running,6,2015-07-04T09:42:04.000-07:00,1436028124,37.614835023880005,-122.41542756557465,26.77,617.0392711256654,163,0
Running,6,2015-07-04T09:42:05.000-07:00,1436028125,37.61480784416199,-122.41543221473694,26.7,620.0891395417966,165,0
Running,6,2015-07-04T09:42:06.000-07:00,1436028126,37.61478102207184,-122.41544008255005,26.57,623.1510792705178,165,0
Running,6,2015-07-04T09:42:07.000-07:00,1436028127,37.61475956439972,-122.41544437408447,26.2,625.5668246216288,165,0
Running,6,2015-07-04T09:42:08.000-07:00,1436028128,37.614741563797,-122.41544759273529,26.07,627.5883813734853,165,0
Running,6,2015-07-04T09:42:09.000-07:00,1436028129,37.61472511291504,-122.41544795036316,25.79,629.4179100592695,165,0
Running,6,2015-07-04T09:42:10.000-07:00,1436028130,37.614705085754395,-122.41544651985168,25.69,631.6483940002146,163,0
Running,6,2015-07-04T09:42:11.000-07:00,1436028131,37.61467885971069,-122.41544735431671,25.57,634.5655277016209,163,0
Running,6,2015-07-04T09:42:12.000-07:00,1436028132,37.61465108394623,-122.41544723510742,25.45,637.6540744902719,163,0
Running,6,2015-07-04T09:42:13.000-07:00,1436028133,37.614627838134766,-122.41544711589813,25.32,640.238916174619,163,0
Running,6,2015-07-04T09:42:14.000-07:00,1436028134,37.614606857299805,-122.41544818878174,25.28,642.5737954274977,163,0
Running,6,2015-07-04T09:42:15.000-07:00,1436028135,37.614582777023315,-122.41545188426971,25.25,645.2711166129845,162,0
Running,6,2015-07-04T09:42:16.000-07:00,1436028136,37.614556550979614,-122.41545832157135,25.3,648.241935289414,162,0
Running,6,2015-07-04T09:42:17.000-07:00,1436028137,37.614529967308044,-122.41546380519867,25.36,651.2371109958399,162,0
Running,6,2015-07-04T09:42:18.000-07:00,1436028138,37.61450266838074,-122.41546821594238,25.43,654.297378769222,162,0
Running,6,2015-07-04T09:42:19.000-07:00,1436028139,37.61447358131409,-122.41547477245331,25.41,657.5828720429473,162,0
Running,6,2015-07-04T09:42:20.000-07:00,1436028140,37.61444282531738,-122.41548180580139,25.54,661.0584464500434,158,0
Running,6,2015-07-04T09:42:21.000-07:00,1436028141,37.614413142204285,-122.41548776626587,25.58,664.4005571429324,158,0
Running,6,2015-07-04T09:42:22.000-07:00,1436028142,37.61438453197479,-122.41548919677734,25.57,667.5843687940624,158,0
Running,6,2015-07-04T09:42:23.000-07:00,1436028143,37.61435341835022,-122.4154840707779,25.55,671.0733890437875,158,0
Running,6,2015-07-04T09:42:24.000-07:00,1436028144,37.61432099342346,-122.4154748916626,25.51,674.7684225133556,158,0
Running,6,2015-07-04T09:42:25.000-07:00,1436028145,37.614288687705994,-122.41546428203583,25.45,678.4802264497137,157,0
Running,6,2015-07-04T09:42:26.000-07:00,1436028146,37.614254117012024,-122.41545343399048,25.47,682.4412934777642,157,0
Running,6,2015-07-04T09:42:27.000-07:00,1436028147,37.614222288131714,-122.41544532775879,25.48,686.0518142109265,157,0
Running,6,2015-07-04T09:42:28.000-07:00,1436028148,37.61419212818146,-122.41544032096863,25.48,689.4343251667746,157,0
Running,6,2015-07-04T09:42:29.000-07:00,1436028149,37.61416447162628,-122.41543519496918,25.32,692.5425668288929,157,0
Running,6,2015-07-04T09:42:30.000-07:00,1436028150,37.61414074897766,-122.41543102264404,25.08,695.2058867819992,156,0
Running,6,2015-07-04T09:42:31.000-07:00,1436028151,37.61412060260773,-122.41542649269104,25.1,697.4813213966618,156,0
Running,6,2015-07-04T09:42:32.000-07:00,1436028152,37.61409544944763,-122.41541826725006,24.91,700.370545360191,156,0
Running,6,2015-07-04T09:42:33.000-07:00,1436028153,37.61406660079956,-122.41540813446045,24.71,703.7002223810124,156,0
Running,6,2015-07-04T09:42:34.000-07:00,1436028154,37.61403703689575,-122.41539812088013,24.63,707.1038525322606,156,0
Running,6,2015-07-04T09:42:35.000-07:00,1436028155,37.61400926113129,-122.41538691520691,24.55,710.3462618831301,152,0
Running,6,2015-07-04T09:42:36.000-07:00,1436028156,37.6139817237854,-122.41537237167358,24.55,713.6654456501452,152,0
Running,6,2015-07-04T09:42:37.000-07:00,1436028157,37.61395525932312,-122.41535699367523,24.39,716.9049421800739,152,0
Running,6,2015-07-04T09:42:38.000-07:00,1436028158,37.613929748535156,-122.41534125804901,24.22,720.0621242975685,152,0
Running,6,2015-07-04T09:42:39.000-07:00,1436028159,37.61390495300293,-122.41532623767853,24.15,723.1202664433968,152,0
Running,6,2015-07-04T09:42:40.000-07:00,1436028160,37.61388182640076,-122.41531431674957,24.14,725.8979440997682,157,0
Running,6,2015-07-04T09:42:41.000-07:00,1436028161,37.61385905742645,-122.41530728340149,24.33,728.5044360130686,157,0
Running,6,2015-07-04T09:42:42.000-07:00,1436028162,37.61383533477783,-122.41530704498291,24.55,731.1423619200461,157,0
Running,6,2015-07-04T09:42:43.000-07:00,1436028163,37.61380982398987,-122.41531610488892,24.63,734.0891492537905,157,0
Running,6,2015-07-04T09:42:44.000-07:00,1436028164,37.613784193992615,-122.4153323173523,24.75,737.2768409803433,157,0
Running,6,2015-07-04T09:42:45.000-07:00,1436028165,37.613759994506836,-122.41535067558289,25.05,740.4161976342042,158,0
Running,6,2015-07-04T09:42:46.000-07:00,1436028166,37.613736033439636,-122.41536939144135,25.4,743.5493203421187,158,0
Running,6,2015-07-04T09:42:47.000-07:00,1436028167,37.613712549209595,-122.41538858413696,25.55,746.660104354458,158,0
Running,6,2015-07-04T09:42:48.000-07:00,1436028168,37.61369001865387,-122.41540920734406,25.71,749.7546634356272,158,0
Running,6,2015-07-04T09:42:49.000-07:00,1436028169,37.613669872283936,-122.41543102264404,25.88,752.7060593236736,158,0
Running,6,2015-07-04T09:42:50.000-07:00,1436028170,37.61365270614624,-122.41545522212982,25.77,755.5673520993204,159,0
Running,6,2015-07-04T09:42:51.000-07:00,1436028171,37.613638162612915,-122.41548025608063,25.31,758.3018545551733,159,0
Running,6,2015-07-04T09:42:52.000-07:00,1436028172,37.613624691963196,-122.41550481319427,25.07,760.9329033868155,159,0
Running,6,2015-07-04T09:42:53.000-07:00,1436028173,37.61360967159271,-122.41553163528442,24.89,763.8262106901586,159,0
Running,6,2015-07-04T09:42:54.000-07:00,1436028174,37.61359417438507,-122.41556072235107,24.69,766.9138703240156,159,0
Running,6,2015-07-04T09:42:55.000-07:00,1436028175,37.61358082294464,-122.4155900478363,24.57,769.8931841853645,156,0
Running,6,2015-07-04T09:42:56.000-07:00,1436028176,37.61356806755066,-122.41562080383301,24.67,772.9510820744072,156,0
Running,6,2015-07-04T09:42:57.000-07:00,1436028177,37.61355721950531,-122.41565012931824,24.7,775.801919212454,156,0
Running,6,2015-07-04T09:42:58.000-07:00,1436028178,37.61354684829712,-122.41568171977997,24.61,778.8140020789738,156,0
Running,6,2015-07-04T09:42:59.000-07:00,1436028179,37.6135356426239,-122.41571831703186,24.81,782.2700188842992,156,0
Running,6,2015-07-04T09:43:00.000-07:00,1436028180,37.61352550983429,-122.41575384140015,24.93,785.595773943371,157,0
Running,6,2015-07-04T09:43:01.000-07:00,1436028181,37.6135151386261,-122.41578590869904,24.97,788.6467010585336,157,0
Running,6,2015-07-04T09:43:02.000-07:00,1436028182,37.61350405216217,-122.41581726074219,25.06,791.6709342612834,157,0
Running,6,2015-07-04T09:43:03.000-07:00,1436028183,37.61349320411682,-122.41584920883179,25.04,794.7326425405782,157,0
Running,6,2015-07-04T09:43:04.000-07:00,1436028184,37.61348366737366,-122.41588044166565,25.11,797.6810216163212,157,0
Running,6,2015-07-04T09:43:05.000-07:00,1436028185,37.61347472667694,-122.41591203212738,25.08,800.6358620573085,156,0
Running,6,2015-07-04T09:43:06.000-07:00,1436028186,37.613465905189514,-122.41594505310059,25.05,803.705391061501,156,0
Running,6,2015-07-04T09:43:07.000-07:00,1436028187,37.613457441329956,-122.41597759723663,25.11,806.7225112246138,156,0
Running,6,2015-07-04T09:43:08.000-07:00,1436028188,37.61344885826111,-122.41600799560547,25.05,809.5650925961088,156,0
Running,6,2015-07-04T09:43:09.000-07:00,1436028189,37.61344265937805,-122.41603291034698,24.93,811.8653554505247,156,0
Running,6,2015-07-04T09:43:10.000-07:00,1436028190,37.61343789100647,-122.41605973243713,24.86,814.2866869970173,154,0
Running,6,2015-07-04T09:43:11.000-07:00,1436028191,37.613433718681335,-122.41609025001526,24.86,817.014503913445,154,0
Running,6,2015-07-04T09:43:12.000-07:00,1436028192,37.6134295463562,-122.41612553596497,24.81,820.1570252879767,154,0
Running,6,2015-07-04T09:43:13.000-07:00,1436028193,37.61342537403107,-122.41616249084473,24.8,823.445011680251,154,0
Running,6,2015-07-04T09:43:14.000-07:00,1436028194,37.61341953277588,-122.41619670391083,24.93,826.5277964082165,154,0
Running,6,2015-07-04T09:43:15.000-07:00,1436028195,37.613410115242004,-122.41622769832611,25.08,829.4518191798712,154,0
Running,6,2015-07-04T09:43:16.000-07:00,1436028196,37.61339890956879,-122.41625094413757,25.11,831.8487019437666,154,0
Running,6,2015-07-04T09:43:17.000-07:00,1436028197,37.61338651180267,-122.4162666797638,25.29,833.8035834939734,154,0
Running,6,2015-07-04T09:43:18.000-07:00,1436028198,37.613370060920715,-122.41628396511078,25.16,836.1835668412341,154,0
Running,6,2015-07-04T09:43:19.000-07:00,1436028199,37.61335229873657,-122.41630172729492,25.04,838.7032281950952,154,0
Running,6,2015-07-04T09:43:20.000-07:00,1436028200,37.613333106040955,-122.41631722450256,25.03,841.2365776180712,153,0
Running,6,2015-07-04T09:43:21.000-07:00,1436028201,37.61331236362457,-122.4163349866867,25.18,844.0236079157218,153,0
Running,6,2015-07-04T09:43:22.000-07:00,1436028202,37.61328864097595,-122.41635298728943,25.46,847.1012970216988,153,0
Running,6,2015-07-04T09:43:23.000-07:00,1436028203,37.61326622962952,-122.41637074947357,25.75,850.0437499015794,153,0
Running,6,2015-07-04T09:43:24.000-07:00,1436028204,37.61324453353882,-122.41638624668121,25.97,852.8156604916624,153,0
Running,6,2015-07-04T09:43:25.000-07:00,1436028205,37.613224506378174,-122.41639924049377,26.24,855.3194859504894,152,0
Running,6,2015-07-04T09:43:26.000-07:00,1436028206,37.613205313682556,-122.41641294956207,26.54,857.7715610268867,152,0
Running,6,2015-07-04T09:43:27.000-07:00,1436028207,37.61318612098694,-122.41642725467682,26.77,860.2499122268503,152,0
Running,6,2015-07-04T09:43:28.000-07:00,1436028208,37.61316800117493,-122.41644263267517,26.81,862.6777387589342,152,0
Running,6,2015-07-04T09:43:29.000-07:00,1436028209,37.613150000572205,-122.41645085811615,26.78,864.8064122870225,152,0
Running,6,2015-07-04T09:43:30.000-07:00,1436028210,37.613133668899536,-122.41646075248718,26.95,866.8207169873386,156,0
Running,6,2015-07-04T09:43:31.000-07:00,1436028211,37.61311900615692,-122.41647171974182,27.23,868.7158426937211,156,0
Running,6,2015-07-04T09:43:32.000-07:00,1436028212,37.6131067276001,-122.41647946834564,27.32,870.2422509168576,156,0
Running,6,2015-07-04T09:43:33.000-07:00,1436028213,37.61309313774109,-122.4164924621582,27.41,872.1378947161589,156,0
Running,6,2015-07-04T09:43:34.000-07:00,1436028214,37.613078236579895,-122.41650938987732,27.75,874.3669442843296,156,0
Running,6,2015-07-04T09:43:35.000-07:00,1436028215,37.61306309700012,-122.41652989387512,27.72,876.8359202320017,155,0
Running,6,2015-07-04T09:43:36.000-07:00,1436028216,37.61304783821106,-122.41655361652374,27.7,879.5275917591628,155,0
Running,6,2015-07-04T09:43:37.000-07:00,1436028217,37.61303210258484,-122.41658067703247,27.85,882.4844452102749,155,0
Running,6,2015-07-04T09:43:38.000-07:00,1436028218,37.61301565170288,-122.4166089296341,27.83,885.5730088956523,155,0
Running,6,2015-07-04T09:43:39.000-07:00,1436028219,37.61299967765808,-122.41663670539856,27.94,888.5963802289059,155,0
Running,6,2015-07-04T09:43:40.000-07:00,1436028220,37.612985134124756,-122.41666507720947,27.95,891.5730659549462,156,0
Running,6,2015-07-04T09:43:41.000-07:00,1436028221,37.612969160079956,-122.41669595241547,28.03,894.821325855226,156,0
